tweet,label
pra qm acha que coronga é gripezinha vcs vão ficar chocados só qndo for alguém perto de vcs ne? O vo no meu namorado está com covid19. ele sentiu febre na quinta feira e dores no corpo sexta e sábado. Ele é bem idoso e a esposa dele PRECISA fazer exame 3x p semana no hospital+,1.0
queimando em febre do jeito q eu to deve ser mesmo,1.0
eu to com tosse e passando mal fé,1.0
toda semana eu indo no mercado comprar cervejas mas hoje tem um whiskynho,0.0
A Zara ta bem e medicada! Ela comeu algo que a envenenou mas meu sogro levou a bichinha voada no veterinário e deu tudo certo. Agora ela ta nanando e com a febre mais baixa. Obrigada a todos que se preocuparam,0.0
Crise de tosse,1.0
Você deve estar com febre. Ou comeu alguma coisa estragada. Vê lagartixa e enxerga jacaré. O vídeo é do Dr. Enéas!!! E-N-É-A-S #MeuNomeéEnéas e você está enxergando Bolsonaro??? É muita fixação.,0.0
* Diário de pandemia * 22° dia de contágio no país Eu estou com tosse espero que não seja gripe ou corona,1.0
desde q meu celular quebrou estou em casa meio q entrei de quarentena antes de geral... hj acordei com tosse... ????????????????/ q ódioooooo,1.0
Real porque eles não vão tudo de mãos dadas andar pelas ruas? Um espirrando no outro catarros pra cá tosse pra lá ... Seria interessante RS.... E outra cadê os ricos de verdade com Ferrari Lamborghini Mclaren Porsche aí gente é lamentável esses classes média !,0.0
eu nesse exato momento,0.0
Eu vejo esses negócios do corona e que falta ar.. mano fico toda agoniada  ultima vez que fui p role na quarentena fiquei com falta de ar a noite toda e pensando calma maraiah é coisa da sua cabeça. Fico em choque  não saiu nem ferrando,0.0
Com febre dor no corpo dor de cabeça e não tô conseguindo respirar direito DEVO ME PREOCUPAR,1.0
Mas aí e que tá. Não sinto nada de dor intestinal  só tô com um pouco de febre nos últimos dias e um pouco de dor de cabeça também. Aí não sinto vontade de comer nada,1.0
Isso kkkkkk,0.0
nossa senhora da falta de ar pq não tirastes esse ar seco e me deste pulmões novos sem secreção é pedir dms???????????,1.0
febre?? infectada!!,1.0
eu não acredito que vou ter que tomar chá pq tô com febre CHÁ É HORRÍVEL,1.0
Ver uma pessoa morrer com falta de ar na sua frente é uma das piores coisas que alguém pode presenciar. É agoniante ver o olhar de desespero. A gente tentou fazer o possível  mas sem o ventilador  não conseguimos mantê-lo.” Relato de uma médica que trabalha numa UPA em Recife,0.0
Meu irmão com 39 de febre e morrendo de tossir ja to desesperada,1.0
Jogador italiano com covid-19 descreve doença: Febre e olhos queimando https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/03/20/jogador-italiano-com-covid-19-descreve-doenca-febre-e-olhos-queimando.htm via @UOLEsporte @UOL,0.0
Minha rinite está atacada e pra ajudar tô morrendo de falta de ar droga,1.0
acordei com dificuldade pra respirar seria ansiedade ou coronavírus?,1.0
Barreira sanitária conta com detectores de febre e fiscalização 24h https://portaldacidade.co/7cf6813835,0.0
mas ce não fica ofegante amigo? pq eu tenho sentido falta de ar. sabe quando você tá no topo da montanha russa o carrinho vai descer e vc prende a respiração? tô preso nesse sentimento desde ontem. :(,1.0
vc ta com medo de uma menina chamada joicy/ joyce? nem parece o brino q passou pela febre amar ela sdds desse brino destemido,0.0
meu Deus meu irmão tá com febre eu tô com dor no peito MEU DEUS EU TE IMPLORO,1.0
To com uma tosse seca já tem mais 1 semana. Devo me preocupar !?,1.0
Eu tô com uma sensação muito ruim de falta de ar mas já tem mais de uma semana. É ansiedade e quanto mais eu fico prestando atenção mas ar me falta. É horrível porque agora eu acho que eu vou morrer.,0.0
Qq aconteceu,0.0
to vendo que essa quarentena vai ser o ó meu carregador acabou de quebrar e eu to com febre pior que eu acho que é tudo psicologico,0.0
eu que tô com dor e febre e daqui a pouco tenho simulado da escola bom domingo pra vcs,1.0
Sua pussy sob a minha posse A língua rasga a rasga cê devolve engasga e tosse,0.0
O foda é que estou com uma falta de ar de leves aí não sei se é coronga ou crise de ansiedade. Aí me fode,0.0
A 10min Margarete mandou msg pra mamãe falando q a irmã do meu vô ligou e disse q a vó tava cm mt febre e passando mal. Minha mãe foi desesperada lá ver.,1.0
Seria um caso de febre aftosa? Ou vaca louca?,0.0
Febre tosse coriza (corrimento nasal) congestão nasal cansaço dor de garganta diarreia. E para adquirir o vírus é necessário contato próximo (exposição à gotículas respiratórias por exemplo) ou prolongado com alguém com que tenha a COVID-19.,0.0
eu acordei com uma febre,1.0
Belo dia pra me dar febre,1.0
Aconteceu o mesmo comigo fiquei com febre e garganta inflamada passei a semana morta na cama ... vai entender,1.0
Medo de tá com corona? :( Fica calma que se cê não tiver com febre alta e tosse não deve ser nada.,1.0
Pode ser uma gripe.. um dos principais sintomas é falta de ar,1.0
flay,0.0
Meu sobrinho teve febre essa semana por alguns dias seguidos. Ontem ele acordou tossindo. 1 ano e 5 meses nunca teve nadinha de saude ai vem gripar agora e nem podem ir ao médico. Foram essa semana e mandaram voltar .--------.,1.0
Nariz escorrendo Dor de cabeça Gripe Falta de ar Dor de garganta Vômito,1.0
.@manugavassi revela que fé de @PriAlcantara mostrou o caminho certo a seguir em sua carreira! https://febreteen.com.br/2020/03/manu-gavassi-revela-que-fe-de-priscilla-alcantara-mostrou-o-caminho-certo-a-seguir-em-sua-carreira/,0.0
Overreacting 100% É um vírus é comum ter múltiplas cepas o tratamento é o mesmo de sempre O truque é só se manter em casa não se desesperar na primeira tosse e muito menos ir correndo para hospital.,0.0
coronavírus fugindo do meu corpo com medo da dengue da febre amarela e dos agrotóxicos,0.0
Rafael o Sr está confuso . Está com febre ?,0.0
Foi por causa disso na febre de COVID-19,0.0
deu crise de tosse no meio da empresa kkkkkkkkkkkkkk,1.0
Fãs acusam Now United de desrespeitar o Alcorão em novo clipe e equipe do grupo se posiciona: https://febreteen.com.br/2020/04/fas-acusam-now-united-de-desrespeitar-o-alcorao-em-novo-clipe-e-equipe-do-grupo-de-posiciona/ RT #NowUnitedHoops,0.0
e eu que acordei com a garganta querendo inflamar e agr está me dando tosse AI SOCORROOOO,1.0
Não transa desde a febre amarela e quer falar que a culpa é da quarentena! #quarentena #quintadetremuraSDV #QuintaLigaDaJusticaSDV,0.0
Há muitas dúvidas quanto aos sintomas da COVID-19 doença causada pelo novo Coronavírus. Os principais são febre tosse e dificuldade ao respirar.,0.0
TO PASSANDO MAL KKKKKKKKKKKKKKK RINDO COM TOSSE,1.0
Agora a gente tem que justificar cada assoada de nariz espirro ou tosse,1.0
Só o espirro não indica nada pode até ser por ficar muito tempo em casa. Se tiver febre tosse e falta de ar aí é de preocupar. Baixe o app do Sus vai medindo a temperatura e por precaução não fiquem no mesmo cômodo não compartilhem talheres etc.,1.0
Eu só tenho aula com o caio,0.0
Com infiltrado em vidro fosco bilateral SARS febre evolução em menos de 24h e PCR viral positivo acho difícil mas talvez vc possa nos agraciar com sua vasta experiência...,0.0
Minha mãe disse que não. Eu tenho asma leve então pode muito bem ter sido um resfriado comum que a atacou. Mas durou muito e a dor não passava com a bombinha. Achei estranho porque minha asma normalmente só tem chiado e um pouco de falta de ar nunca dor daquele jeito.,1.0
PORRA PRIOR PARA DE FAZER MERDA NÃO INDICA A MANOELA,0.0
a dificuldade pra respirar...vsf odeio chorar,0.0
minha mae vai me diz q ta com calafrio tosse e com dor no corpo corona virus se tu pegar minha mae eu te mato,1.0
Amiga febre é sinal de infecção cuida disso,1.0
Estou com febre desde sábado à noite,1.0
tosse em cima dele e fdc,0.0
Acordei com febre! Devo me preocupar?,1.0
e a nossa música vai começar OUOOOOOO PAZ E AMOR É O QUE EU QUERO PRA NÓS E QUE NADA NESSE MUNDO CALE A NOSSA VOZ céu e má e alguém para amar e o arrepio toda vez que a gente se encontrar,0.0
Já apliquei quase 2.000 doses de vacina da gripe e as vezes acordo falando sozinha “ teve febre?” Que porra é essa ?,0.0
Husahusahu tosse,0.0
é galera to com tosse,1.0
Eu morrendo de falta de ar,1.0
n aguento mais falta de ar,1.0
#BDSP a pessoa precisa trabalhar o patrão não libera a quarentena mas a pessoa está aparentemente com uma rinite forte ela é do grupo de risco não tem febre deve ir ao médico? E ele deverá afastar ela do trabalho,0.0
Por isso e corna,0.0
Ele com tosse. ELE COM TOSE.,1.0
Principalmente quem esqueceu da talidomida e dos surdos de paralisia infantil febre amarela malária coqueluche doença de.... https://www.instagram.com/p/B-xbgG5H0gN/?igshid=5lb9ouhj8ht6,0.0
Q PORRA É ESSA DE H5N8? Ja to em choque de novo. Se essa merda se alastrar temos dengue zika febre amarela chikungunya covid19 influenza E gripe aviária com mortalidade de 30%?! É isso msm? Pelo amor de Deus a gente tem q parar de mexer com os animais. Ngm tá vendo isso?,0.0
Minha febre vai e volta,1.0
tem uma tia minha que tá com sintomas da Covid  no hospital particular que ela tá não tem teste  teriam que transferir ela pra um sus  mas ela tá fraquinha e tendo falta de ar  eu só sei chorar... se cuidem  irmãs,1.0
eu só quero que minha dor no peito e tosse passe logo para eu parar de criar paranoia na minha cabeça,0.0
que falta de ar meu deusssss,1.0
eu sei que de repente virou febre falar que produtividade não deve ser nosso foco (e isso é bom se não fosse o overpost) mas na real acho que cheguei em um ponto em que para mim não faz sentido em uma época em que o mundo inteiro está desacelerando querer ser do time “mais”,0.0
quem tem rinite sofre em época de coronavírus viu  to atacada e me dá falta de ar  aí eu já fico cheio de paranóia,0.0
Hoje tive uma puta crise.. aí veio falta de ar. Não sabia se era ansiedade ou coronga fiquei mais desesperado ainda,1.0
Morro de medo quando começo a tremer de frio desse jeito porque me lembra quando eu tava fom 39+ de febre e ficava indo de calor extremo pra frio extremo em segundos,1.0
Eu to numa tosse descontrolada,1.0
não aguento mais ficar c falta de ar,1.0
Falta de ar a uns dias Será asma pneumonia ou corona vírus?,1.0
#MELHORFICAREMCASA Sabe quando bate aquela sensação de medo do Coronavirus? Foi eu hoje com os pedreiros dentro da Combi! E tosse um pra lá espirra outro pra cá eu manobrei a Combi e disse todos pra dentro de casa… https://www.instagram.com/p/B-PAkatgh68/?igshid=gf7ffxjo4lnr,1.0
Se vc tiver a doença sem sinais de gravidade no hospital vai ter alta com pracetamol e orientAções de retorno se tiver falta de ar e ainda passa pra todo mundo no caminho. Se nao for covid19 vc pode pegar na ida ao hospital,1.0
bom que pra juntar com minha dor de garganta dente ouvido e tosse agora também to menstruada com cólica e TRISTE. bom dia !,0.0
Talvez seja a febre meu amor djdjdkdkdkd,1.0
existem pessoas q acordam no meio da noite com frio com calor com febre com vontade de mijar com sede e eu que acordo com VONTADE de TOSSIR,1.0
- meu pé de laranja lima - não verá país nenhum - norwegian wood - falcão: os meninos do tráfico - mar sem fim - febre de bola,0.0
passou a febre do meu vô o alívio meu deus do ceus,1.0
mano que dor do inferno cara o pior de tudo da febre é o gosto amargo que fica na boca,0.0
Imagina se eu não tivesse com febre como eu ia está nesse site,1.0
To com dor de cabeça sera da febre ou do estresse,1.0
2 da manhã é a nova 6 da tarde pra mim,0.0
tosse nele,0.0
eu to tendo uns sintoma estranho na garganta então tô cantando o tempo inteiro aqui em casa porque se eu tô conseguindo cantar é porque eu não tô com falta de ar então não é covid-19,1.0
hmm eu acho que to com febre,1.0
começou meus ataques  falta de ar  coração acelerado e aquele medo imenso e super intenso.,1.0
40 graus de amor febre de apaixonadooo,0.0
amiga eu n posso pensar em nada que to com febre ou vomitando já,1.0
Nível de como as coisas estão: Paciente com dor abdominal e febre (será que é manifestação atípica do COVID-19?) *Chico Buarque triste* Ah! É ~ só ~ uma apendicite! *Chico Buarque alegre*,1.0
Putz anjo :( tenta controlar a febre hoje so vai ter pronto socorro aberto e como é suspeita tu nao pode nem pisar lá amanhã posto e upa abrem,0.0
.@colesprouse e @lilireinhart terminaram o namoro? https://youtu.be/JNbMhakUHbI,0.0
Eu tenho asma então estou fazendo meus remédios religiosamente sem falhar e medindo a febre todo dia. Tbm sinto falta de ar mas só é considerado sintoma de corona se tiver mais de um sintoma,0.0
Chega perto de alguém e força a tosse te pago uma pizza no ifood,0.0
Perfeitoooo! Já tá definido. Mede febre de geral pfv,1.0
Só Bolsonaro deu negativo de toda a comitiva. Devemos testar para febre aftosa.,0.0
minha mãe foi ver se estou com febre negócio começou apitar ai ela MEU DEUS TA COM FEBRE sendo q é normal negócio apitar kkkkkkkkk ta em choque,0.0
Interessante como o grupo de controle estava com menos febre e muito menos tosse... e mesmo assim  tiveram maior internação. Será que um estudo RCT perfeito como todos exigem é eticamente correto em situações de pandemia?,0.0
vou roubar curti,0.0
quase morri de falta de ar so pra completar o desafio  tenho certeza que ele ta horrivel,0.0
Falta de ar por asma costuma reverter ou melhorar com medicação broncodilatadora. A pneumonia viral por coronavírus leva a falta de ar progressiva sem melhora com medicação e está associada a febre e sintomas gripais na maioria das vezes.,1.0
- É acho que to ferrada estou com febre nesse calor.,1.0
essa tosse parece q eu fumo uns 30 cigarros ao dia n é possível,0.0
N O J O,0.0
falta de ar e tals preocupante pq nem asma eu tenho,1.0
acordei com febre grande dia,1.0
Odeio sentir falta de ar. Estava com mega falta de ar que até estava sentindo no sonho,0.0
Em santista: tosse de cachorro louco molhado,0.0
estou com falta de ar e dor de garganta...........,1.0
essa febre de amar,0.0
não é emoção  é falta de ar KKKKKKKKKKKKKKKK #LiveDaPabllo #FestivalDoOrgulhoLive,0.0
minha máscara chegou tão fofinha mas não aguento mais usar   mo falta de ar da porra,0.0
Quase morri de falta de ar hoje,1.0
Grande dia pra quem tava dormindo delicinha e acordou do nada morrendo de falta de ar e vamos medo agota que inferno,1.0
hora que eu melhoro da tosse eu começo a espirrar,1.0
Pode. Nem todo mundo tem febre,0.0
Tá cm tosse seca,1.0
paracetamol pra tirar minha febre e se nao melhor preciso voltar ao medico novamente,1.0
Eu fico muito sonolenta quando tenho febre,1.0
